step,elapsed_tokens,elapsed_examples,training_loss,training_sequence_accuracy,training_token_accuracy,validation_loss,validation_sequence_accuracy,validation_token_accuracy,classification/accuracy,classification/precision,classification/recall,classification/auroc,classification/auprc,classification/f1.0
773,281172,3092,0.02152137651069159,0.75,0.75,,,,,,,,,
774,281496,3096,0.02381450633791507,1.0,1.0,,,,,,,,,
775,281820,3100,0.0219027309283814,0.75,0.75,,,,,,,,,
776,282208,3104,0.021919117208623162,1.0,1.0,,,,,,,,,
777,282500,3108,0.022420441805676383,1.0,1.0,0.033414326329374466,0.25,0.25,,,,,,
778,282792,3112,0.019440419296509123,1.0,1.0,,,,,,,,,
779,283212,3116,0.015785289984563293,1.0,1.0,,,,,,,,,
780,283536,3120,0.03487661213115752,0.75,0.75,,,,,,,,,
781,283828,3124,0.023814261703969785,1.0,1.0,,,,,,,,,
782,284152,3128,0.021724263471204947,1.0,1.0,,,,,,,,,
783,284476,3132,0.02288688088580197,1.0,1.0,,,,,,,,,
784,284768,3136,0.021499714455019168,1.0,1.0,,,,,,,,,
785,285060,3140,0.02031639466639193,1.0,1.0,0.0305679784566361,0.75,0.75,,,,,,
786,285416,3144,0.026239851799037654,1.0,1.0,,,,,,,,,
787,285708,3148,0.025230122717185735,1.0,1.0,,,,,,,,,
788,286000,3152,0.019948661175462803,1.0,1.0,,,,,,,,,
789,286388,3156,0.02408464786748284,1.0,1.0,,,,,,,,,
790,286712,3160,0.01991643702113579,1.0,1.0,,,,,,,,,
791,287068,3164,0.013346582844111375,1.0,1.0,,,,,,,,,
792,287456,3168,0.02271971841451974,1.0,1.0,,,,,,,,,
793,287812,3172,0.018184980573365053,1.0,1.0,0.03145285953270717,0.5,0.5,,,,,,
794,288264,3176,0.01977558125166704,0.75,0.75,,,,,,,,,
795,288588,3180,0.02587966449910928,1.0,1.0,,,,,,,,,
796,288976,3184,0.019873667750815744,1.0,1.0,,,,,,,,,
797,289364,3188,0.02145731065805952,0.75,0.75,,,,,,,,,
798,289720,3192,0.024863339497605108,0.75,0.75,,,,,,,,,
799,290108,3196,0.02207691782724132,1.0,1.0,,,,,,,,,
800,290464,3200,0.02415732842315321,0.75,0.75,,,,,,,,,
801,290724,3204,0.022568289442508816,1.0,1.0,0.03878476260533794,0.5,0.5,,,,,,
802,291016,3208,0.021077519874645696,0.75,0.75,,,,,,,,,
803,291404,3212,0.022244838170161724,0.75,0.75,,,,,,,,,
804,291856,3216,0.01644137393068053,1.0,1.0,,,,,,,,,
805,292180,3220,0.019988465438863855,1.0,1.0,,,,,,,,,
806,292568,3224,0.0190541584927416,1.0,1.0,,,,,,,,,
807,292796,3228,0.027646576786938454,0.75,0.75,,,,,,,,,
808,293152,3232,0.019247080222527146,1.0,1.0,,,,,,,,,
809,293476,3236,0.025889927688734223,0.75,0.75,0.028923254874874918,0.5,0.5,,,,,,
810,293832,3240,0.022869669822079344,1.0,1.0,,,,,,,,,
811,294124,3244,0.0273851451388827,0.5,0.5,,,,,,,,,
812,294480,3248,0.026512317418648054,0.75,0.75,,,,,,,,,
813,294804,3252,0.022991754978121552,0.75,0.75,,,,,,,,,
814,295128,3256,0.017808485595965293,1.0,1.0,,,,,,,,,
815,295452,3260,0.01768188618151737,0.75,0.75,,,,,,,,,
816,295808,3264,0.02348723873275439,1.0,1.0,,,,,,,,,
817,296132,3268,0.023844030553879507,0.75,0.75,0.026699565475117665,0.75,0.75,,,,,,
818,296456,3272,0.021374156092578988,1.0,1.0,,,,,,,,,
819,296844,3276,0.017653397098177304,1.0,1.0,,,,,,,,,
820,297168,3280,0.023862000661727334,1.0,1.0,,,,,,,,,
821,297524,3284,0.02500694048948916,0.75,0.75,,,,,,,,,
822,297944,3288,0.026106908880178612,0.75,0.75,,,,,,,,,
823,298268,3292,0.01925437716840174,1.0,1.0,,,,,,,,,
824,298592,3296,0.023500593428049176,1.0,1.0,,,,,,,,,
825,298916,3300,0.026437436630022258,1.0,1.0,0.028910186957625175,0.75,0.75,,,,,,
826,299208,3304,0.023781119107272496,0.75,0.75,,,,,,,,,
827,299564,3308,0.02617495037866384,1.0,1.0,,,,,,,,,
828,300080,3312,0.020456695546148967,0.75,0.75,,,,,,,,,
829,300436,3316,0.017420436187590337,1.0,1.0,,,,,,,,,
830,300824,3320,0.02176459451483651,1.0,1.0,,,,,,,,,
831,301212,3324,0.021138868662534813,0.75,0.75,,,,,,,,,
832,301536,3328,0.019864731384753136,1.0,1.0,,,,,,,,,
833,301796,3332,0.021511042474985705,0.75,0.75,0.02786243355968986,0.75,0.75,,,,,,
834,302120,3336,0.027926448517526747,0.75,0.75,,,,,,,,,
835,302508,3340,0.021544956732300863,1.0,1.0,,,,,,,,,
836,302800,3344,0.031355295492814086,0.5,0.5,,,,,,,,,
837,303188,3348,0.019206112829147057,1.0,1.0,,,,,,,,,
838,303576,3352,0.019347545543726353,1.0,1.0,,,,,,,,,
839,303996,3356,0.01896087182570041,1.0,1.0,,,,,,,,,
840,304352,3360,0.021114499378131323,1.0,1.0,,,,,,,,,
841,304676,3364,0.02085876292404773,1.0,1.0,0.023911756010815424,0.75,0.75,,,,,,
842,304936,3368,0.030577530959765717,0.75,0.75,,,,,,,,,
843,305356,3372,0.0178683132469205,1.0,1.0,,,,,,,,,
844,305616,3376,0.024498853543272185,1.0,1.0,,,,,,,,,
845,305972,3380,0.019942897213024637,1.0,1.0,,,,,,,,,
846,306424,3384,0.021960125047759634,0.75,0.75,,,,,,,,,
847,306780,3388,0.018300660455612693,1.0,1.0,,,,,,,,,
848,307136,3392,0.020396837638294828,1.0,1.0,,,,,,,,,
849,307460,3396,0.020515823910356435,1.0,1.0,0.020412112213822955,1.0,1.0,,,,,,
850,307816,3400,0.02729041751940224,0.75,0.75,,,,,,,,,
851,308172,3404,0.023036890003892287,1.0,1.0,,,,,,,,,
852,308528,3408,0.02076731559739882,0.75,0.75,,,,,,,,,
853,308852,3412,0.023073794637168767,1.0,1.0,,,,,,,,,
854,309272,3416,0.022444349555944734,0.75,0.75,,,,,,,,,
855,309564,3420,0.028980061385058178,0.75,0.75,,,,,,,,,
856,309824,3424,0.02293235947850405,1.0,1.0,,,,,,,,,
857,310052,3428,0.03332767570245185,0.75,0.75,0.03053687112680639,0.75,0.75,,,,,,
858,310440,3432,0.021207486794025957,1.0,1.0,,,,,,,,,
859,310860,3436,0.019076599367023727,1.0,1.0,,,,,,,,,
860,311216,3440,0.021924508449163736,1.0,1.0,,,,,,,,,
861,311540,3444,0.02394292723634265,1.0,1.0,,,,,,,,,
862,311896,3448,0.01864060851216365,1.0,1.0,,,,,,,,,
863,312252,3452,0.02114485236201683,1.0,1.0,,,,,,,,,
864,312608,3456,0.025569484911565653,1.0,1.0,,,,,,,,,
865,312996,3460,0.019600590022355285,1.0,1.0,0.026242262919727512,0.75,0.75,,,,,,
866,313352,3464,0.022804444897861972,0.75,0.75,,,,,,,,,
867,313740,3468,0.022453886966050354,1.0,1.0,,,,,,,,,
868,314192,3472,0.018877739065479283,1.0,1.0,,,,,,,,,
869,314516,3476,0.021417745175347804,1.0,1.0,,,,,,,,,
870,314840,3480,0.02450763027087147,1.0,1.0,,,,,,,,,
871,315292,3484,0.02073805639711091,1.0,1.0,,,,,,,,,
872,315680,3488,0.02135332569180919,0.75,0.75,,,,,,,,,
873,316004,3492,0.02186085779259721,1.0,1.0,0.03503725466327523,0.75,0.75,,,,,,
874,316424,3496,0.023225010956625415,0.75,0.75,,,,,,,,,
875,316748,3500,0.017424969179815186,1.0,1.0,,,,,,,,,
876,317104,3504,0.023069884363265212,1.0,1.0,,,,,,,,,
877,317396,3508,0.03202530955452096,0.75,0.75,,,,,,,,,
878,317880,3512,0.020795572629204343,0.75,0.75,,,,,,,,,
879,318236,3516,0.0314243895289275,0.75,0.75,,,,,,,,,
880,318720,3520,0.01926521048211833,0.75,0.75,,,,,,,,,
881,319076,3524,0.020325479128458616,1.0,1.0,0.022937241541018172,1.0,1.0,,,,,,
882,319464,3528,0.022634599771644604,1.0,1.0,,,,,,,,,
883,319820,3532,0.01962317234067785,1.0,1.0,,,,,,,,,
884,320176,3536,0.02444511672542278,0.75,0.75,,,,,,,,,
885,320596,3540,0.021196724122156237,1.0,1.0,,,,,,,,,
886,320952,3544,0.021858559320562188,1.0,1.0,,,,,,,,,
887,321308,3548,0.01921361143280133,1.0,1.0,,,,,,,,,
888,321632,3552,0.02509378696609022,0.75,0.75,,,,,,,,,
889,321988,3556,0.026597192798367284,0.75,0.75,0.024908558351180547,1.0,1.0,,,,,,
890,322344,3560,0.019927056291372272,1.0,1.0,,,,,,,,,
891,322732,3564,0.020740326549159853,1.0,1.0,,,,,,,,,
892,323056,3568,0.019683204077146934,1.0,1.0,,,,,,,,,
893,323412,3572,0.028541925262395174,0.75,0.75,,,,,,,,,
894,323704,3576,0.020945643042009496,1.0,1.0,,,,,,,,,
895,324028,3580,0.021532126168479458,1.0,1.0,,,,,,,,,
896,324448,3584,0.02066847485829237,1.0,1.0,,,,,,,,,
897,324868,3588,0.015339337759508855,1.0,1.0,0.0217255676769471,0.75,0.75,,,,,,
898,325192,3592,0.018564852104857605,1.0,1.0,,,,,,,,,
899,325516,3596,0.019654625045746575,1.0,1.0,,,,,,,,,
900,325840,3600,0.013727014468588289,1.0,1.0,,,,,,,,,
901,326228,3604,0.019115328515603904,1.0,1.0,,,,,,,,,
902,326520,3608,0.018446325755332713,1.0,1.0,,,,,,,,,
903,327292,3612,0.012675942936533383,0.75,0.75,,,,,,,,,
904,327616,3616,0.021275044795901497,1.0,1.0,,,,,,,,,
905,327940,3620,0.025176344945992503,0.75,0.75,0.029413898820282898,1.0,1.0,,,,,,
906,328264,3624,0.017574642536191943,1.0,1.0,,,,,,,,,
907,328620,3628,0.02044602788364017,1.0,1.0,,,,,,,,,
908,328976,3632,0.018912886743910406,1.0,1.0,,,,,,,,,
909,329300,3636,0.025353589864471587,0.75,0.75,,,,,,,,,
910,329656,3640,0.0219039853925811,1.0,1.0,,,,,,,,,
911,330204,3644,0.014925151873266576,1.0,1.0,,,,,,,,,
912,330496,3648,0.02057333761515852,1.0,1.0,,,,,,,,,
913,330852,3652,0.028730737783400098,0.75,0.75,0.03910184018265763,0.5,0.5,,,,,,
914,331176,3656,0.021478954537353146,1.0,1.0,,,,,,,,,
915,331532,3660,0.02083366081520266,1.0,1.0,,,,,,,,,
916,331888,3664,0.03614701698319891,0.75,0.75,,,,,,,,,
917,332244,3668,0.024760090684997894,0.5,0.5,,,,,,,,,
918,332632,3672,0.01703619707411794,1.0,1.0,,,,,,,,,
919,332956,3676,0.03280946515663214,0.5,0.5,,,,,,,,,
920,333248,3680,0.021862372268813587,1.0,1.0,,,,,,,,,
921,333636,3684,0.020151673710125093,1.0,1.0,0.030048392274447062,0.75,0.75,,,,,,
922,333928,3688,0.019138531712609524,1.0,1.0,,,,,,,,,
923,334284,3692,0.021174510013191112,1.0,1.0,,,,,,,,,
924,334640,3696,0.02399429611490812,1.0,1.0,,,,,,,,,
925,334964,3700,0.021105800600311815,0.75,0.75,,,,,,,,,
926,335320,3704,0.023320603806625036,0.75,0.75,,,,,,,,,
927,335708,3708,0.021737212478449546,1.0,1.0,,,,,,,,,
928,336032,3712,0.021437678131459754,1.0,1.0,,,,,,,,,
929,336388,3716,0.024282027338963987,1.0,1.0,0.022285743285688792,1.0,1.0,,,,,,
930,336776,3720,0.02236656044291943,1.0,1.0,,,,,,,,,
931,337132,3724,0.024270525877110486,1.0,1.0,,,,,,,,,
932,337424,3728,0.020568532336784687,1.0,1.0,,,,,,,,,
933,337748,3732,0.02646836376958408,0.75,0.75,,,,,,,,,
934,338104,3736,0.022971949332298083,1.0,1.0,,,,,,,,,
935,338492,3740,0.026040131636270277,0.75,0.75,,,,,,,,,
936,338752,3744,0.021306696117001776,1.0,1.0,,,,,,,,,
937,339044,3748,0.021473997827592677,1.0,1.0,0.025294733310816216,0.75,0.75,,,,,,
938,339368,3752,0.022034554183794252,0.75,0.75,,,,,,,,,
939,339724,3756,0.01924250199282682,1.0,1.0,,,,,,,,,
940,339984,3760,0.01994758171387448,1.0,1.0,,,,,,,,,
941,340372,3764,0.02107862053805216,1.0,1.0,,,,,,,,,
942,340760,3768,0.021603134176124462,1.0,1.0,,,,,,,,,
943,341084,3772,0.019517686937324228,1.0,1.0,,,,,,,,,
944,341472,3776,0.021729687148781467,1.0,1.0,,,,,,,,,
945,341796,3780,0.01838830492543981,1.0,1.0,0.025362072349640337,0.75,0.75,,,,,,
946,342152,3784,0.017484172715131443,1.0,1.0,,,,,,,,,
947,342572,3788,0.02099374292964982,1.0,1.0,,,,,,,,,
948,342928,3792,0.02416234116143157,1.0,1.0,,,,,,,,,
949,343284,3796,0.020273314950653164,1.0,1.0,,,,,,,,,
950,343608,3800,0.019804506603895506,1.0,1.0,,,,,,,,,
951,343964,3804,0.02662610070283935,1.0,1.0,,,,,,,,,
952,344384,3808,0.01507519895407554,1.0,1.0,,,,,,,,,
953,344868,3812,0.020272490749898623,0.75,0.75,0.015283429196125995,1.0,1.0,,,,,,
954,345256,3816,0.020438897684561416,1.0,1.0,,,,,,,,,
955,345644,3820,0.016324180557909896,1.0,1.0,,,,,,,,,
956,346000,3824,0.018559578431985732,1.0,1.0,,,,,,,,,
957,346324,3828,0.020893870457585416,0.75,0.75,,,,,,,,,
958,346744,3832,0.0206368854839224,0.75,0.75,,,,,,,,,
959,347100,3836,0.01911702516166825,1.0,1.0,,,,,,,,,
960,347456,3840,0.02357794021434573,1.0,1.0,,,,,,,,,
961,347844,3844,0.022080853418843544,1.0,1.0,0.01984409446285878,1.0,1.0,,,,,,
962,348168,3848,0.01856234968431884,1.0,1.0,,,,,,,,,
963,348524,3852,0.01894891742565817,1.0,1.0,,,,,,,,,
964,348912,3856,0.018327199721699387,1.0,1.0,,,,,,,,,
965,349268,3860,0.020531791908594752,1.0,1.0,,,,,,,,,
966,349560,3864,0.026271306987457166,1.0,1.0,,,,,,,,,
967,349948,3868,0.02029529051939188,1.0,1.0,,,,,,,,,
968,350336,3872,0.021653550934873363,1.0,1.0,,,,,,,,,
969,350692,3876,0.021888488511672955,1.0,1.0,0.03986173445617843,0.5,0.5,,,,,,
970,351112,3880,0.01958577750074135,1.0,1.0,,,,,,,,,
971,351468,3884,0.022142268609317752,1.0,1.0,,,,,,,,,
972,351920,3888,0.02128686825194884,0.75,0.75,,,,,,,,,
973,352276,3892,0.027653547526345877,0.75,0.75,,,,,,,,,
974,352664,3896,0.02016583912501672,0.75,0.75,,,,,,,,,
975,352988,3900,0.029294038957602454,0.75,0.75,,,,,,,,,
976,353376,3904,0.019475556710217074,1.0,1.0,,,,,,,,,
977,353700,3908,0.04030460920572223,0.75,0.75,0.02454513249290136,0.75,0.75,,,,,,
978,354024,3912,0.023585455883595043,1.0,1.0,,,,,,,,,
979,354444,3916,0.017641275190712825,1.0,1.0,,,,,,,,,
980,354768,3920,0.016814128555898308,1.0,1.0,,,,,,,,,
981,355188,3924,0.01743207610206158,0.75,0.75,,,,,,,,,
982,355544,3928,0.022839282257589133,1.0,1.0,,,,,,,,,
983,355836,3932,0.024626596481628554,0.75,0.75,,,,,,,,,
984,356192,3936,0.03027281473739772,0.75,0.75,,,,,,,,,
985,356548,3940,0.02007041424485056,1.0,1.0,0.02560915046414713,0.75,0.75,,,,,,
986,356840,3944,0.03702257591970512,0.75,0.75,,,,,,,,,
987,357228,3948,0.021174223335822518,1.0,1.0,,,,,,,,,
988,357584,3952,0.027320243354337692,0.75,0.75,,,,,,,,,
989,358100,3956,0.01958567084370745,1.0,1.0,,,,,,,,,
990,358424,3960,0.03090003645326237,0.75,0.75,,,,,,,,,
991,358780,3964,0.02072462291398138,1.0,1.0,,,,,,,,,
992,359136,3968,0.02019988505018727,1.0,1.0,,,,,,,,,
993,359524,3972,0.02705557503119091,0.75,0.75,0.020177863803185623,1.0,1.0,,,,,,
994,359944,3976,0.020534293059728818,0.5,0.5,,,,,,,,,
995,360268,3980,0.025708031001568772,0.5,0.5,,,,,,,,,
996,360656,3984,0.017870061275585603,1.0,1.0,,,,,,,,,
997,361044,3988,0.01949442314096214,1.0,1.0,,,,,,,,,
998,361368,3992,0.02039645574294242,1.0,1.0,,,,,,,,,
999,361660,3996,0.0193513954096701,1.0,1.0,,,,,,,,,
1000,361984,4000,0.02054345407882477,1.0,1.0,,,,,,,,,
1001,362372,4004,0.02229634572607528,0.75,0.75,0.029096194479362115,0.75,0.75,,,,,,
1002,362792,4008,0.021518227858838338,1.0,1.0,,,,,,,,,
1003,363116,4012,0.024604286627514738,0.75,0.75,,,,,,,,,
1004,363504,4016,0.018367183209289747,1.0,1.0,,,,,,,,,
1005,363796,4020,0.027555384682434594,0.75,0.75,,,,,,,,,
1006,364120,4024,0.02272962608551256,1.0,1.0,,,,,,,,,
1007,364444,4028,0.027845440592062433,0.75,0.75,,,,,,,,,
1008,364800,4032,0.024864107126913094,1.0,1.0,,,,,,,,,
1009,365156,4036,0.018984520081037737,1.0,1.0,0.017877842587578786,1.0,1.0,,,,,,
1010,365480,4040,0.02165047271768458,0.75,0.75,,,,,,,,,
1011,365836,4044,0.020444431154826078,1.0,1.0,,,,,,,,,
1012,366224,4048,0.023856646654154035,0.75,0.75,,,,,,,,,
1013,366612,4052,0.022042593242769068,1.0,1.0,,,,,,,,,
1014,367032,4056,0.02122659094804324,1.0,1.0,,,,,,,,,
1015,367420,4060,0.02608177147745207,0.5,0.5,,,,,,,,,
1016,367840,4064,0.017592309848436,1.0,1.0,,,,,,,,,
1017,368196,4068,0.02136202014328663,0.75,0.75,0.026883867496497457,0.75,0.75,,,,,,
1018,368520,4072,0.026816009130541652,0.75,0.75,,,,,,,,,
1019,368812,4076,0.023772102168108412,1.0,1.0,,,,,,,,,
1020,369104,4080,0.027529848407046767,0.75,0.75,,,,,,,,,
1021,369524,4084,0.017715385750606275,1.0,1.0,,,,,,,,,
1022,369912,4088,0.017557222219648654,1.0,1.0,,,,,,,,,
1023,370300,4092,0.02166410336811082,1.0,1.0,,,,,,,,,
1024,370752,4096,0.019459452755409865,1.0,1.0,,,,,,,,,
1025,371236,4100,0.018801023452072112,0.75,0.75,0.023518430430215995,1.0,1.0,,,,,,
1026,371592,4104,0.029501742049645494,0.5,0.5,,,,,,,,,
1027,371884,4108,0.036128814613373715,0.75,0.75,,,,,,,,,
1028,372240,4112,0.024100278279397216,0.75,0.75,,,,,,,,,
1029,372692,4116,0.020094657239852293,1.0,1.0,,,,,,,,,
1030,373048,4120,0.022304031422384928,1.0,1.0,,,,,,,,,
1031,373372,4124,0.02928825092554521,0.75,0.75,,,,,,,,,
1032,373728,4128,0.021629042414073665,1.0,1.0,,,,,,,,,
1033,374052,4132,0.02001129471355819,1.0,1.0,0.016613078973604964,1.0,1.0,,,,,,
1034,374376,4136,0.02233788379825215,1.0,1.0,,,,,,,,,
1035,374668,4140,0.02527073957406432,0.75,0.75,,,,,,,,,
1036,375024,4144,0.02659993399955327,0.75,0.75,,,,,,,,,
1037,375380,4148,0.023875651569133273,0.75,0.75,,,,,,,,,
1038,375704,4152,0.022750010051252007,1.0,1.0,,,,,,,,,
1039,376060,4156,0.027701118529633736,0.75,0.75,,,,,,,,,
1040,376416,4160,0.020432458427815433,1.0,1.0,,,,,,,,,
1041,376836,4164,0.020547868486683045,1.0,1.0,0.04136343356762945,0.25,0.25,,,,,,
1042,377096,4168,0.022268241167846186,1.0,1.0,,,,,,,,,
1043,377420,4172,0.018827941970405635,1.0,1.0,,,,,,,,,
1044,377744,4176,0.01851546920359671,1.0,1.0,,,,,,,,,
1045,378068,4180,0.022747977733352596,1.0,1.0,,,,,,,,,
1046,378424,4184,0.027073424403100458,1.0,1.0,,,,,,,,,
1047,378780,4188,0.02338623108864041,1.0,1.0,,,,,,,,,
1048,379136,4192,0.02153624308245248,1.0,1.0,,,,,,,,,
1049,379428,4196,0.02403895618519566,1.0,1.0,0.025139449510367996,1.0,1.0,,,,,,
1050,379752,4200,0.019367503888140243,0.5,0.5,,,,,,,,,
1051,380108,4204,0.03611385582088344,0.75,0.75,,,,,,,,,
1052,380464,4208,0.021787037515281545,1.0,1.0,,,,,,,,,
1053,380788,4212,0.02164342414002668,0.75,0.75,,,,,,,,,
1054,381144,4216,0.02091140152590315,0.75,0.75,,,,,,,,,
1055,381404,4220,0.027346471128927803,1.0,1.0,,,,,,,,,
1056,381760,4224,0.041230889804052734,0.5,0.5,,,,,,,,,
1057,382084,4228,0.022882314597189972,0.75,0.75,0.02802722893893086,0.5,0.5,,,,,,
1058,382504,4232,0.02651765863232531,1.0,1.0,,,,,,,,,
1059,382860,4236,0.01850731437683605,1.0,1.0,,,,,,,,,
1060,383280,4240,0.02113383631402862,0.75,0.75,,,,,,,,,
1061,383668,4244,0.02414681575486261,1.0,1.0,,,,,,,,,
1062,384088,4248,0.017438214423525705,1.0,1.0,,,,,,,,,
1063,384476,4252,0.01813276951734302,1.0,1.0,,,,0.8120805621147156,0.6666666666666666,0.5641025641025641,0.8715617715617715,0.6803229263537616,0.611111111111111
1064,384800,4256,0.02311298597986831,1.0,1.0,,,,,,,,,
1065,385156,4260,0.022174725296925477,0.5,0.5,0.022220740343460783,1.0,1.0,,,,,,
1066,385512,4264,0.0237089670909747,1.0,1.0,,,,,,,,,
1067,385964,4268,0.020921958456756845,1.0,1.0,,,,,,,,,
1068,386352,4272,0.023538232568588825,1.0,1.0,,,,,,,,,
1069,386740,4276,0.018312240987607545,1.0,1.0,,,,,,,,,
1070,387160,4280,0.023474382298317744,0.75,0.75,,,,,,,,,
1071,387516,4284,0.020143589344218362,1.0,1.0,,,,,,,,,
1072,387872,4288,0.019543468229251928,0.75,0.75,,,,,,,,,
1073,388292,4292,0.019955243697431933,1.0,1.0,0.0325316764251821,0.5,0.5,,,,,,
1074,388680,4296,0.023328867931072122,1.0,1.0,,,,,,,,,
1075,388972,4300,0.021043649990587745,1.0,1.0,,,,,,,,,
1076,389328,4304,0.020306691960235164,1.0,1.0,,,,,,,,,
1077,389684,4308,0.026947512872372903,0.75,0.75,,,,,,,,,
1078,390008,4312,0.021728600674826966,1.0,1.0,,,,,,,,,
1079,390396,4316,0.020557284609943403,1.0,1.0,,,,,,,,,
1080,390752,4320,0.024961413890267493,1.0,1.0,,,,,,,,,
1081,391044,4324,0.019412460905350568,1.0,1.0,0.03440575131446545,0.5,0.5,,,,,,
1082,391400,4328,0.022417157620168996,1.0,1.0,,,,,,,,,
1083,391724,4332,0.01984560680302431,1.0,1.0,,,,,,,,,
1084,392080,4336,0.015628711199391687,1.0,1.0,,,,,,,,,
1085,392436,4340,0.024746021407367338,1.0,1.0,,,,,,,,,
1086,392760,4344,0.018975953615361897,1.0,1.0,,,,,,,,,
1087,393020,4348,0.022726767677984004,1.0,1.0,,,,,,,,,
1088,393376,4352,0.026442440437410772,1.0,1.0,,,,,,,,,
1089,393828,4356,0.021148972722616566,0.75,0.75,0.024204072877878683,0.5,0.5,,,,,,
1090,394152,4360,0.020740388546452732,1.0,1.0,,,,,,,,,
1091,394444,4364,0.018493565683255074,1.0,1.0,,,,,,,,,
1092,394768,4368,0.021796040202410105,1.0,1.0,,,,,,,,,
1093,395156,4372,0.019037142217769826,1.0,1.0,,,,,,,,,
1094,395448,4376,0.01849181589246885,1.0,1.0,,,,,,,,,
1095,395804,4380,0.02287969226139185,1.0,1.0,,,,,,,,,
1096,396096,4384,0.02473792019403654,1.0,1.0,,,,,,,,,
1097,396452,4388,0.023795296979113978,1.0,1.0,0.039667584279968936,0.25,0.25,,,,,,
1098,396840,4392,0.017391289517689375,1.0,1.0,,,,,,,,,
1099,397196,4396,0.024660822107590477,1.0,1.0,,,,,,,,,
1100,397488,4400,0.023350954637908386,1.0,1.0,,,,,,,,,
1101,397780,4404,0.02228639418580528,1.0,1.0,,,,,,,,,
1102,398200,4408,0.020187545386759462,1.0,1.0,,,,,,,,,
1103,398588,4412,0.018567247605953085,1.0,1.0,,,,,,,,,
1104,398880,4416,0.017971444855089985,1.0,1.0,,,,,,,,,
1105,399268,4420,0.020382255800566632,1.0,1.0,0.018773881637423044,1.0,1.0,,,,,,
1106,399752,4424,0.021730479742657755,1.0,1.0,,,,,,,,,
1107,400108,4428,0.023217915595089764,0.75,0.75,,,,,,,,,
1108,400464,4432,0.019937221403912433,1.0,1.0,,,,,,,,,
1109,400788,4436,0.016871938025688593,1.0,1.0,,,,,,,,,
1110,401144,4440,0.0197383076863604,1.0,1.0,,,,,,,,,
1111,401404,4444,0.020470117921235407,1.0,1.0,,,,,,,,,
1112,401760,4448,0.01995656773025075,1.0,1.0,,,,,,,,,
1113,402084,4452,0.019504455311014777,1.0,1.0,0.036804323209715245,0.75,0.75,,,,,,
1114,402472,4456,0.01851284487208227,1.0,1.0,,,,,,,,,
1115,402892,4460,0.017707697139533518,1.0,1.0,,,,,,,,,
1116,403312,4464,0.014157889718716114,1.0,1.0,,,,,,,,,
1117,403604,4468,0.021113647253825165,1.0,1.0,,,,,,,,,
1118,403960,4472,0.02264380836291113,1.0,1.0,,,,,,,,,
1119,404316,4476,0.018722719047049738,1.0,1.0,,,,,,,,,
1120,404768,4480,0.017869015110407078,1.0,1.0,,,,,,,,,
1121,405092,4484,0.023242982004127548,0.75,0.75,0.02626178179818037,0.75,0.75,,,,,,
1122,405480,4488,0.019354948449206735,1.0,1.0,,,,,,,,,
1123,405804,4492,0.025124468480716245,0.75,0.75,,,,,,,,,
1124,406160,4496,0.02049374285455887,1.0,1.0,,,,,,,,,
1125,406548,4500,0.01816032284348092,1.0,1.0,,,,,,,,,
1126,406904,4504,0.01603398717656422,1.0,1.0,,,,,,,,,
1127,407228,4508,0.020536300588171692,1.0,1.0,,,,,,,,,
1128,407488,4512,0.01985880843745476,1.0,1.0,,,,,,,,,
1129,407812,4516,0.022838755237478903,1.0,1.0,0.027576486522046705,0.75,0.75,,,,,,
1130,408200,4520,0.015374825274711068,1.0,1.0,,,,,,,,,
1131,408556,4524,0.01838258305490316,1.0,1.0,,,,,,,,,
1132,408944,4528,0.016994578555204014,1.0,1.0,,,,,,,,,
1133,409300,4532,0.013359436505037797,1.0,1.0,,,,,,,,,
1134,409720,4536,0.019479640212833074,1.0,1.0,,,,,,,,,
1135,410108,4540,0.020524305996631673,1.0,1.0,,,,,,,,,
1136,410496,4544,0.01882942473773182,1.0,1.0,,,,,,,,,
1137,410980,4548,0.015641195577362828,1.0,1.0,0.03340357316674652,0.75,0.75,,,,,,
1138,411368,4552,0.019283983133123638,1.0,1.0,,,,,,,,,
1139,411756,4556,0.019729789495684828,1.0,1.0,,,,,,,,,
1140,412112,4560,0.01826687956625114,1.0,1.0,,,,,,,,,
1141,412500,4564,0.02456039971409726,1.0,1.0,,,,,,,,,
1142,412856,4568,0.018700603665739526,1.0,1.0,,,,,,,,,
1143,413276,4572,0.020395422414465493,1.0,1.0,,,,,,,,,
1144,413568,4576,0.022085954711557308,1.0,1.0,,,,,,,,,
1145,413892,4580,0.0234487522981137,0.75,0.75,0.020119492676053095,1.0,1.0,,,,,,
1146,414280,4584,0.018155630679001857,1.0,1.0,,,,,,,,,
1147,414572,4588,0.023351991605668303,1.0,1.0,,,,,,,,,
1148,414928,4592,0.0361856499093662,0.75,0.75,,,,,,,,,
1149,415252,4596,0.018389884431574275,1.0,1.0,,,,,,,,,
1150,415608,4600,0.0186543844664702,1.0,1.0,,,,,,,,,
1151,416028,4604,0.018137035906230996,1.0,1.0,,,,,,,,,
1152,416448,4608,0.011410707258046361,1.0,1.0,,,,,,,,,
1153,416772,4612,0.020541178127112748,1.0,1.0,0.021028684115551772,1.0,1.0,,,,,,
1154,417128,4616,0.017532559014429155,1.0,1.0,,,,,,,,,
