step,elapsed_tokens,elapsed_examples,training_loss,training_sequence_accuracy,training_token_accuracy,validation_loss,validation_sequence_accuracy,validation_token_accuracy,classification/accuracy,classification/precision,classification/recall,classification/auroc,classification/auprc,classification/f1.0
2399,871164,9596,0.008850794957259461,1.0,1.0,,,,,,,,,
2400,871488,9600,0.010934845134133345,1.0,1.0,,,,,,,,,
2401,871876,9604,0.011258017962602111,1.0,1.0,0.025020096044869888,1.0,1.0,,,,,,
2402,872168,9608,0.013726813604423115,1.0,1.0,,,,,,,,,
2403,872556,9612,0.015388045751187301,1.0,1.0,,,,,,,,,
2404,872848,9616,0.015392759732923696,1.0,1.0,,,,,,,,,
2405,873204,9620,0.010565626255432817,1.0,1.0,,,,,,,,,
2406,873624,9624,0.010150377383733086,1.0,1.0,,,,,,,,,
2407,873980,9628,0.014553821971885933,1.0,1.0,,,,,,,,,
2408,874304,9632,0.011244152227077437,1.0,1.0,,,,,,,,,
2409,874660,9636,0.008787861283773606,1.0,1.0,0.08859994452834784,0.75,0.75,,,,,,
2410,875016,9640,0.013008129978950763,1.0,1.0,,,,,,,,,
2411,875340,9644,0.011577880443104552,1.0,1.0,,,,,,,,,
2412,875728,9648,0.010256005081794512,1.0,1.0,,,,,,,,,
2413,876020,9652,0.010232502622652163,1.0,1.0,,,,,,,,,
2414,876376,9656,0.017931554756324877,1.0,1.0,,,,,,,,,
2415,876700,9660,0.011911714392413706,1.0,1.0,,,,,,,,,
2416,877152,9664,0.009974701575407221,1.0,1.0,,,,,,,,,
2417,877508,9668,0.01243446829421145,1.0,1.0,0.18957024831121755,0.25,0.25,,,,,,
2418,877832,9672,0.010452996762044673,1.0,1.0,,,,,,,,,
2419,878220,9676,0.013778744387328618,1.0,1.0,,,,,,,,,
2420,878576,9680,0.014353082339264113,1.0,1.0,,,,,,,,,
2421,878932,9684,0.01243339827173191,1.0,1.0,,,,,,,,,
2422,879352,9688,0.012013256398934939,1.0,1.0,,,,,,,,,
2423,879708,9692,0.013508903284058632,1.0,1.0,,,,,,,,,
2424,880000,9696,0.015168609497936648,1.0,1.0,,,,,,,,,
2425,880324,9700,0.014625926760948548,1.0,1.0,0.11512773455181169,0.5,0.5,,,,,,
2426,880616,9704,0.015318309573806822,1.0,1.0,,,,,,,,,
2427,880940,9708,0.012398786184187854,1.0,1.0,,,,,,,,,
2428,881360,9712,0.010456167858183544,1.0,1.0,,,,,,,,,
2429,881876,9716,0.009628288459897182,1.0,1.0,,,,,,,,,
2430,882168,9720,0.012637009297985162,1.0,1.0,,,,,,,,,
2431,882492,9724,0.013502422629856625,1.0,1.0,,,,,,,,,
2432,882848,9728,0.010660191889713979,1.0,1.0,,,,,,,,,
2433,883172,9732,0.0151906339384278,1.0,1.0,0.03132027069579656,0.75,0.75,,,,,,
2434,883496,9736,0.012932612351744222,1.0,1.0,,,,,,,,,
2435,883852,9740,0.015497324121267163,1.0,1.0,,,,,,,,,
2436,884176,9744,0.014404055847966297,1.0,1.0,,,,,,,,,
2437,884564,9748,0.012337197731315322,1.0,1.0,,,,,,,,,
2438,884856,9752,0.01307291707820455,1.0,1.0,,,,,,,,,
2439,885244,9756,0.011820587497903318,1.0,1.0,,,,,,,,,
2440,885600,9760,0.01581889426434289,1.0,1.0,,,,,,,,,
2441,885988,9764,0.012938281111475764,1.0,1.0,0.08214791950862807,0.75,0.75,,,,,,
2442,886312,9768,0.014560965698774719,1.0,1.0,,,,,,,,,
2443,886604,9772,0.011881348705288118,1.0,1.0,,,,,,,,,
2444,886960,9776,0.011057308233167603,1.0,1.0,,,,,,,,,
2445,887284,9780,0.011931379686003378,1.0,1.0,,,,,,,,,
2446,887608,9784,0.011335790962229508,1.0,1.0,,,,,,,,,
2447,887932,9788,0.012263740411626551,1.0,1.0,,,,,,,,,
2448,888288,9792,0.013452834312610074,1.0,1.0,,,,,,,,,
2449,888740,9796,0.00989933478838997,1.0,1.0,0.08549554318250502,0.75,0.75,,,,,,
2450,889064,9800,0.011343325684844936,1.0,1.0,,,,,,,,,
2451,889420,9804,0.011871589683260231,1.0,1.0,,,,,,,,,
2452,889776,9808,0.012327201385615381,1.0,1.0,,,,,,,,,
2453,890068,9812,0.011541163572575838,1.0,1.0,,,,,,,,,
2454,890360,9816,0.011145957999078991,1.0,1.0,,,,,,,,,
2455,890684,9820,0.014933130233729813,1.0,1.0,,,,,,,,,
2456,891008,9824,0.01412972544261456,1.0,1.0,,,,,,,,,
2457,891332,9828,0.014793377083917683,1.0,1.0,0.06856734725936962,0.75,0.75,,,,,,
2458,891688,9832,0.01183654820680796,0.75,0.75,,,,,,,,,
2459,892012,9836,0.013569481904719493,1.0,1.0,,,,,,,,,
2460,892336,9840,0.007536768864372717,1.0,1.0,,,,,,,,,
2461,892788,9844,0.015401969857701625,1.0,1.0,,,,,,,,,
2462,893176,9848,0.014345211922238718,1.0,1.0,,,,,,,,,
2463,893468,9852,0.009496214548292727,1.0,1.0,,,,,,,,,
2464,893760,9856,0.012626938473661241,1.0,1.0,,,,,,,,,
2465,894084,9860,0.010748698818256033,1.0,1.0,0.0590784363870446,0.75,0.75,,,,,,
2466,894472,9864,0.014230035951622963,1.0,1.0,,,,,,,,,
2467,894860,9868,0.012318298068390443,1.0,1.0,,,,,,,,,
2468,895184,9872,0.01197815430190749,1.0,1.0,,,,,,,,,
2469,895508,9876,0.01060549574251302,1.0,1.0,,,,,,,,,
2470,895800,9880,0.009023918667476292,1.0,1.0,,,,,,,,,
2471,896156,9884,0.01148664126654752,0.75,0.75,,,,,,,,,
2472,896544,9888,0.010678465839874881,1.0,1.0,,,,,,,,,
2473,896900,9892,0.014535035015804153,0.75,0.75,0.07933500958975916,0.75,0.75,,,,,,
2474,897256,9896,0.01230680057118324,1.0,1.0,,,,,,,,,
2475,897644,9900,0.01110844417916159,1.0,1.0,,,,,,,,,
2476,897936,9904,0.014748030901069702,1.0,1.0,,,,,,,,,
2477,898324,9908,0.013848363542014313,1.0,1.0,,,,,,,,,
2478,898648,9912,0.013990028833505605,1.0,1.0,,,,,,,,,
2479,898972,9916,0.015626441158427033,1.0,1.0,,,,,,,,,
2480,899296,9920,0.014984793454489265,1.0,1.0,,,,,,,,,
2481,899684,9924,0.013053443134884442,1.0,1.0,0.08715674874050129,0.75,0.75,,,,,,
2482,899976,9928,0.013254099560842673,0.75,0.75,,,,,,,,,
2483,900300,9932,0.01726959579543897,1.0,1.0,,,,,,,,,
2484,900656,9936,0.014200758982857851,1.0,1.0,,,,,,,,,
2485,901012,9940,0.013727702526309475,1.0,1.0,,,,,,,,,
2486,901336,9944,0.011570451698068052,1.0,1.0,,,,,,,,,
2487,901692,9948,0.012240811583199134,1.0,1.0,,,,,,,,,
2488,902048,9952,0.014003628247818773,1.0,1.0,,,,,,,,,
2489,902308,9956,0.011306310803634713,1.0,1.0,0.10281781011114713,0.5,0.5,,,,,,
2490,902632,9960,0.011153949376876398,1.0,1.0,,,,,,,,,
2491,902988,9964,0.01240689064178916,1.0,1.0,,,,,,,,,
2492,903312,9968,0.013933812438311429,0.75,0.75,,,,,,,,,
2493,903764,9972,0.010932650395079754,1.0,1.0,,,,,,,,,
2494,904056,9976,0.012873754303119916,1.0,1.0,,,,,,,,,
2495,904380,9980,0.010752278939150742,1.0,1.0,,,,,,,,,
2496,904768,9984,0.009817588687303883,1.0,1.0,,,,,,,,,
2497,905156,9988,0.014041115004828382,1.0,1.0,0.1339882600401505,0.5,0.5,,,,,,
2498,905480,9992,0.01263528967179681,1.0,1.0,,,,,,,,,
2499,905804,9996,0.011316973995943256,1.0,1.0,,,,,,,,,
2500,906128,10000,0.01362855078806915,0.75,0.75,,,,,,,,,
2501,906420,10004,0.013768001353575716,1.0,1.0,,,,,,,,,
2502,906744,10008,0.013600325271273167,1.0,1.0,,,,,,,,,
2503,907228,10012,0.01114471986701842,1.0,1.0,,,,,,,,,
2504,907616,10016,0.009750272877455208,1.0,1.0,,,,,,,,,
2505,908068,10020,0.013079645582394073,1.0,1.0,0.07886730217739603,0.75,0.75,,,,,,
2506,908392,10024,0.012081286362469825,1.0,1.0,,,,,,,,,
2507,908716,10028,0.011677854434692849,1.0,1.0,,,,,,,,,
2508,909072,10032,0.012428539513217214,1.0,1.0,,,,,,,,,
2509,909460,10036,0.014719259390690095,0.75,0.75,,,,,,,,,
2510,909848,10040,0.011805239210477186,1.0,1.0,,,,,,,,,
2511,910140,10044,0.015350001421933848,1.0,1.0,,,,,,,,,
2512,910496,10048,0.013662856410175688,1.0,1.0,,,,,,,,,
2513,910820,10052,0.010687059733659299,1.0,1.0,0.09276101566817725,0.5,0.5,,,,,,
2514,911176,10056,0.010850218325209687,1.0,1.0,,,,,,,,,
2515,911532,10060,0.010755792845870246,1.0,1.0,,,,,,,,,
2516,911888,10064,0.012139003299554703,1.0,1.0,,,,,,,,,
2517,912212,10068,0.013816489586047243,0.75,0.75,,,,,,,,,
2518,912504,10072,0.01438261159660307,1.0,1.0,,,,,,,,,
2519,912828,10076,0.016369185026012218,1.0,1.0,,,,,,,,,
2520,913280,10080,0.011163430539615025,1.0,1.0,,,,,,,,,
2521,913636,10084,0.01218061064480893,1.0,1.0,0.023591215924519765,1.0,1.0,,,,,,
2522,913992,10088,0.012693587312356806,1.0,1.0,,,,,,,,,
2523,914380,10092,0.010952406133084127,1.0,1.0,,,,,,,,,
2524,914736,10096,0.01027499863940933,1.0,1.0,,,,,,,,,
2525,915092,10100,0.010354694262156522,1.0,1.0,,,,,,,,,
2526,915512,10104,0.010376557877042836,1.0,1.0,,,,,,,,,
2527,915804,10108,0.012802996130220134,1.0,1.0,,,,,,,,,
2528,916160,10112,0.015627448325943285,1.0,1.0,,,,,,,,,
2529,916548,10116,0.011090087746043831,1.0,1.0,0.09900898344135033,0.75,0.75,,,,,,
2530,916936,10120,0.011871859228168427,0.75,0.75,,,,,,,,,
2531,917292,10124,0.014622552057443661,1.0,1.0,,,,,,,,,
2532,917712,10128,0.01450906266272718,1.0,1.0,,,,,,,,,
2533,918100,10132,0.011434487919610575,1.0,1.0,,,,,,,,,
2534,918424,10136,0.0113822548595665,1.0,1.0,,,,,,,,,
2535,918780,10140,0.011275844537083708,1.0,1.0,,,,,,,,,
2536,919104,10144,0.009647122186498481,1.0,1.0,,,,,,,,,
2537,919460,10148,0.010903013644592193,1.0,1.0,0.045568693456888146,0.5,0.5,,,,,,
2538,919816,10152,0.012398876665207165,1.0,1.0,,,,,,,,,
2539,920140,10156,0.011450556956711651,1.0,1.0,,,,,,,,,
2540,920464,10160,0.012578298639959202,1.0,1.0,,,,,,,,,
2541,920724,10164,0.010642834891502258,1.0,1.0,,,,,,,,,
2542,921048,10168,0.010888186702843297,1.0,1.0,,,,,,,,,
2543,921372,10172,0.011370228929431386,1.0,1.0,,,,,,,,,
2544,921696,10176,0.01286638543869743,1.0,1.0,,,,,,,,,
2545,921988,10180,0.011878999364924892,1.0,1.0,0.09442618110623167,0.75,0.75,,,,,,
2546,922312,10184,0.012266829479573202,1.0,1.0,,,,,,,,,
2547,922668,10188,0.011049524602520741,1.0,1.0,,,,,,,,,
2548,922960,10192,0.01102734550442281,0.75,0.75,,,,,,,,,
2549,923348,10196,0.01276288645859385,1.0,1.0,,,,,,,,,
2550,923800,10200,0.009665297158687969,1.0,1.0,,,,,,,,,
2551,924156,10204,0.013387159734046089,1.0,1.0,,,,,,,,,
2552,924512,10208,0.014745813162278193,1.0,1.0,,,,,,,,,
2553,924804,10212,0.016950214129050227,1.0,1.0,0.060350288866918025,0.75,0.75,,,,,,
2554,925160,10216,0.011777551326888892,1.0,1.0,,,,,,,,,
2555,925516,10220,0.010928921629558832,0.75,0.75,,,,,,,,,
2556,925808,10224,0.01136634897760995,1.0,1.0,,,,,,,,,
2557,926100,10228,0.011944674779138046,1.0,1.0,,,,,,,,,
2558,926488,10232,0.011404439770167507,1.0,1.0,,,,,,,,,
2559,926844,10236,0.014279413459514527,1.0,1.0,,,,,,,,,
2560,927168,10240,0.014924323397064643,1.0,1.0,,,,,,,,,
2561,927620,10244,0.010684172280678236,1.0,1.0,0.022846167197853724,1.0,1.0,,,,,,
2562,928008,10248,0.012175926502976787,1.0,1.0,,,,,,,,,
2563,928364,10252,0.013294637300609619,1.0,1.0,,,,,,,,,
2564,928752,10256,0.012505982902792803,1.0,1.0,,,,,,,,,
2565,929108,10260,0.011937332122388622,1.0,1.0,,,,,,,,,
2566,929464,10264,0.011410207424230923,1.0,1.0,,,,,,,,,
2567,929820,10268,0.011365505903395263,1.0,1.0,,,,,,,,,
2568,930240,10272,0.014349486938743546,1.0,1.0,,,,,,,,,
2569,930564,10276,0.013068091483748035,1.0,1.0,0.07614315411660666,0.75,0.75,,,,,,
2570,930856,10280,0.011807211157553123,1.0,1.0,,,,,,,,,
2571,931180,10284,0.012500334990516813,1.0,1.0,,,,,,,,,
2572,931504,10288,0.015365344858689647,1.0,1.0,,,,,,,,,
2573,931892,10292,0.013203716821875754,1.0,1.0,,,,,,,,,
2574,932216,10296,0.011303760550877576,1.0,1.0,,,,,,,,,
2575,932572,10300,0.01329062786458841,1.0,1.0,,,,,,,,,
2576,933024,10304,0.013516830174912963,1.0,1.0,,,,,,,,,
2577,933284,10308,0.014153041288086036,1.0,1.0,0.05557148304298981,0.75,0.75,,,,,,
2578,933544,10312,0.015497936627780462,1.0,1.0,,,,,,,,,
2579,933868,10316,0.012301672449292943,1.0,1.0,,,,,,,,,
2580,934256,10320,0.011610389647995706,1.0,1.0,,,,,,,,,
2581,934580,10324,0.011846579921197595,1.0,1.0,,,,,,,,,
2582,934968,10328,0.012171548253792705,1.0,1.0,,,,,,,,,
2583,935740,10332,0.006238886257289809,1.0,1.0,,,,,,,,,
2584,936064,10336,0.013545541733375095,1.0,1.0,,,,,,,,,
2585,936324,10340,0.011802962305589467,1.0,1.0,0.06753001633594845,0.75,0.75,,,,,,
2586,936680,10344,0.011935006304112324,1.0,1.0,,,,,,,,,
2587,937292,10348,0.008448256405504775,1.0,1.0,,,,,,,,,
2588,937648,10352,0.012330741630463892,1.0,1.0,,,,,,,,,
2589,938036,10356,0.013225555253535201,1.0,1.0,,,,,,,,,
2590,938392,10360,0.01568700234151915,0.75,0.75,,,,,,,,,
2591,938780,10364,0.012939879557937512,1.0,1.0,,,,,,,,,
2592,939200,10368,0.011639567570300737,1.0,1.0,,,,,,,,,
2593,939492,10372,0.01072608604933606,1.0,1.0,0.018074376890629528,1.0,1.0,,,,,,
2594,939848,10376,0.011559721789741084,1.0,1.0,,,,,,,,,
2595,940172,10380,0.012576524791416169,1.0,1.0,,,,,,,,,
2596,940496,10384,0.011004078586375147,1.0,1.0,,,,,,,,,
2597,940916,10388,0.0069376532409508316,1.0,1.0,,,,,,,,,
2598,941240,10392,0.013480242082061838,1.0,1.0,,,,,,,,,
2599,941724,10396,0.010721489823173648,1.0,1.0,,,,,,,,,
2600,942080,10400,0.010038882318408666,1.0,1.0,,,,,,,,,
2601,942436,10404,0.01491953969540622,1.0,1.0,0.10076524283942861,0.75,0.75,,,,,,
2602,943272,10408,0.007407861818197619,1.0,1.0,,,,,,,,,
2603,943596,10412,0.011384571554152595,1.0,1.0,,,,,,,,,
2604,943952,10416,0.012150892517841062,1.0,1.0,,,,,,,,,
2605,944724,10420,0.006994165007032836,1.0,1.0,,,,,,,,,
2606,945112,10424,0.01047273026356983,1.0,1.0,,,,,,,,,
2607,945436,10428,0.01406776270856067,1.0,1.0,,,,,,,,,
2608,945856,10432,0.013386103019882288,1.0,1.0,,,,,,,,,
2609,946244,10436,0.016476805486177287,1.0,1.0,0.11290788091015719,0.5,0.5,,,,,,
2610,946504,10440,0.013399142128025156,1.0,1.0,,,,,,,,,
2611,946796,10444,0.011056935455371137,1.0,1.0,,,,,,,,,
2612,947088,10448,0.012468793603087173,1.0,1.0,,,,,,,,,
2613,947444,10452,0.013733981499474768,1.0,1.0,,,,,,,,,
2614,947800,10456,0.014534135529752978,1.0,1.0,,,,,,,,,
2615,948188,10460,0.012993566433226649,1.0,1.0,,,,,,,,,
2616,948576,10464,0.008647309742288577,1.0,1.0,,,,,,,,,
2617,948868,10468,0.014346206241146964,1.0,1.0,0.157849157419392,0.5,0.5,,,,,,
2618,949256,10472,0.011562005369172035,1.0,1.0,,,,,,,,,
2619,949580,10476,0.010297936037316569,1.0,1.0,,,,,,,,,
2620,950000,10480,0.013120044621474317,1.0,1.0,,,,,,,,,
2621,950292,10484,0.013664714652375749,1.0,1.0,,,,,,,,,
2622,950584,10488,0.01043122386787224,1.0,1.0,,,,,,,,,
2623,950940,10492,0.014358580335676647,1.0,1.0,,,,,,,,,
2624,951328,10496,0.014446644555994308,1.0,1.0,,,,,,,,,
2625,951684,10500,0.012987305864952297,1.0,1.0,0.04395476927557845,0.75,0.75,,,,,,
2626,952072,10504,0.012656393219198666,1.0,1.0,,,,,,,,,
2627,952492,10508,0.011786113995277835,1.0,1.0,,,,,,,,,
2628,952784,10512,0.010913378367355113,1.0,1.0,,,,,,,,,
2629,953140,10516,0.013275020962521202,1.0,1.0,,,,,,,,,
2630,953496,10520,0.013246091745907048,1.0,1.0,,,,,,,,,
2631,953788,10524,0.08947589073422063,0.75,0.75,,,,,,,,,
2632,954176,10528,0.012046033435536127,1.0,1.0,,,,,,,,,
2633,954564,10532,0.01207907990668916,1.0,1.0,0.0731433870396955,0.75,0.75,,,,,,
2634,954920,10536,0.013318463477859845,1.0,1.0,,,,,,,,,
2635,955308,10540,0.011977137407521635,1.0,1.0,,,,,,,,,
2636,955824,10544,0.01123239883940106,1.0,1.0,,,,,,,,,
2637,956148,10548,0.015043521027850771,1.0,1.0,,,,,,,,,
2638,956504,10552,0.012068089183218687,1.0,1.0,,,,,,,,,
2639,956988,10556,0.007337705019502042,1.0,1.0,,,,,,,,,
2640,957312,10560,0.011965135845438145,1.0,1.0,,,,,,,,,
2641,957732,10564,0.013447675182891927,1.0,1.0,0.07626090584943333,0.75,0.75,,,,,,
2642,958056,10568,0.012852948609782333,1.0,1.0,,,,,,,,,
2643,958348,10572,0.013281218571647768,1.0,1.0,,,,,,,,,
2644,958672,10576,0.014399909217453608,1.0,1.0,,,,,,,,,
2645,958932,10580,0.015296642152865123,1.0,1.0,,,,,,,,,
2646,959256,10584,0.01042910726251901,1.0,1.0,,,,,,,,,
2647,959612,10588,0.01283344724746799,1.0,1.0,,,,,,,,,
2648,959872,10592,0.012670843307078338,1.0,1.0,,,,,,,,,
2649,960292,10596,0.010021215317571348,1.0,1.0,0.07492665993984228,0.75,0.75,,,,,,
2650,960584,10600,0.012309864654871836,0.75,0.75,,,,,,,,,
2651,960972,10604,0.014647491406188463,1.0,1.0,,,,,,,,,
2652,961264,10608,0.01253662875586477,1.0,1.0,,,,,,,,,
2653,961620,10612,0.010716148892037945,1.0,1.0,,,,,,,,,
2654,961944,10616,0.011642730779680555,1.0,1.0,,,,,,,,,
2655,962300,10620,0.006101614435274507,1.0,1.0,,,,,,,,,
2656,962592,10624,0.01019808837312352,1.0,1.0,,,,0.718120813369751,0.47761194029850745,0.8205128205128205,0.8037296037296037,0.6658966003097575,0.6037735849056602
2657,962980,10628,0.010116560937846924,1.0,1.0,0.06915882255496023,0.75,0.75,,,,,,
2658,963304,10632,0.0104552868182657,1.0,1.0,,,,,,,,,
2659,963660,10636,0.010803173478718056,1.0,1.0,,,,,,,,,
2660,964048,10640,0.010429786915935192,1.0,1.0,,,,,,,,,
2661,964372,10644,0.008917364634506608,1.0,1.0,,,,,,,,,
2662,964664,10648,0.0130017573055731,1.0,1.0,,,,,,,,,
2663,964988,10652,0.01011609640907159,1.0,1.0,,,,,,,,,
2664,965440,10656,0.009824483032722464,1.0,1.0,,,,,,,,,
2665,965796,10660,0.008391344336305687,1.0,1.0,0.10193385940381713,0.5,0.5,,,,,,
2666,966152,10664,0.009596238246975211,1.0,1.0,,,,,,,,,
2667,966508,10668,0.014294726588207119,1.0,1.0,,,,,,,,,
2668,966832,10672,0.012402430730673111,1.0,1.0,,,,,,,,,
2669,967188,10676,0.008719968792843376,0.75,0.75,,,,,,,,,
2670,967512,10680,0.011443723440334074,1.0,1.0,,,,,,,,,
2671,967836,10684,0.01096289203817832,1.0,1.0,,,,,,,,,
2672,968256,10688,0.01159569710116833,1.0,1.0,,,,,,,,,
2673,968676,10692,0.010475146556523315,0.75,0.75,0.1475623895314688,0.5,0.5,,,,,,
2674,969032,10696,0.011619612734917649,1.0,1.0,,,,,,,,,
2675,969420,10700,0.011342845637074807,1.0,1.0,,,,,,,,,
2676,969744,10704,0.010904227600260679,1.0,1.0,,,,,,,,,
2677,970196,10708,0.01138311159934134,1.0,1.0,,,,,,,,,
2678,970648,10712,0.011011018669250814,0.75,0.75,,,,,,,,,
2679,971068,10716,0.010509558523053639,1.0,1.0,,,,,,,,,
2680,971424,10720,0.012272551950514748,1.0,1.0,,,,,,,,,
2681,971748,10724,0.011490695184265815,1.0,1.0,0.02454682220286888,1.0,1.0,,,,,,
2682,972072,10728,0.008909031484277347,1.0,1.0,,,,,,,,,
2683,972460,10732,0.010457554630891555,1.0,1.0,,,,,,,,,
2684,972784,10736,0.00857873999647642,1.0,1.0,,,,,,,,,
2685,973140,10740,0.011178028157116446,1.0,1.0,,,,,,,,,
2686,973496,10744,0.009239813312843556,1.0,1.0,,,,,,,,,
2687,973788,10748,0.010961136509706846,1.0,1.0,,,,,,,,,
2688,974112,10752,0.007631187672017292,1.0,1.0,,,,,,,,,
2689,974468,10756,0.010649742613369522,1.0,1.0,0.09947187494805645,0.75,0.75,,,,,,
2690,974760,10760,0.01049898659251804,1.0,1.0,,,,,,,,,
2691,975084,10764,0.007541962265220458,1.0,1.0,,,,,,,,,
2692,975440,10768,0.010823669803145423,1.0,1.0,,,,,,,,,
2693,975700,10772,0.011149980969353214,1.0,1.0,,,,,,,,,
2694,975992,10776,0.012303380943316771,1.0,1.0,,,,,,,,,
2695,976316,10780,0.010824398520815721,1.0,1.0,,,,,,,,,
2696,976672,10784,0.009581815570935698,1.0,1.0,,,,,,,,,
2697,977028,10788,0.011479609269357394,1.0,1.0,0.021276639415825655,1.0,1.0,,,,,,
2698,977384,10792,0.011345104175136277,1.0,1.0,,,,,,,,,
2699,977676,10796,0.010294449166754985,1.0,1.0,,,,,,,,,
2700,978000,10800,0.009643832977362536,1.0,1.0,,,,,,,,,
2701,978356,10804,0.008947749230326327,1.0,1.0,,,,,,,,,
2702,978712,10808,0.009675031437734823,1.0,1.0,,,,,,,,,
2703,979036,10812,0.010952926142061715,1.0,1.0,,,,,,,,,
2704,979424,10816,0.010910146999242101,1.0,1.0,,,,,,,,,
2705,979780,10820,0.011681352818989688,0.75,0.75,0.1543979671611923,0.25,0.25,,,,,,
2706,980136,10824,0.01129807996202923,1.0,1.0,,,,,,,,,
2707,980492,10828,0.010831173263194651,1.0,1.0,,,,,,,,,
2708,980816,10832,0.009970262626407659,1.0,1.0,,,,,,,,,
2709,981588,10836,0.006407907670194521,1.0,1.0,,,,,,,,,
2710,981912,10840,0.010003371403451198,0.5,0.5,,,,,,,,,
2711,982300,10844,0.008613785943094492,1.0,1.0,,,,,,,,,
2712,982688,10848,0.00816109671026999,1.0,1.0,,,,,,,,,
2713,983044,10852,0.008571537622450746,1.0,1.0,0.12699772903381326,0.5,0.5,,,,,,
2714,983368,10856,0.007782672784024855,1.0,1.0,,,,,,,,,
2715,983660,10860,0.009214496119845,1.0,1.0,,,,,,,,,
2716,984016,10864,0.011635735911339597,1.0,1.0,,,,,,,,,
2717,984308,10868,0.007526455234839709,1.0,1.0,,,,,,,,,
2718,984664,10872,0.007738622375156306,1.0,1.0,,,,,,,,,
2719,985020,10876,0.011107962690765414,1.0,1.0,,,,,,,,,
2720,985408,10880,0.011653862241011668,1.0,1.0,,,,,,,,,
2721,985732,10884,0.011240707871947508,1.0,1.0,0.08640199536649254,0.75,0.75,,,,,,
2722,986088,10888,0.011554297187648504,0.75,0.75,,,,,,,,,
2723,986476,10892,0.009155525336676322,1.0,1.0,,,,,,,,,
2724,986832,10896,0.012703418576744214,1.0,1.0,,,,,,,,,
2725,987156,10900,0.011242271341383257,1.0,1.0,,,,,,,,,
2726,987608,10904,0.01325667671392656,1.0,1.0,,,,,,,,,
2727,987932,10908,0.01184183232503329,1.0,1.0,,,,,,,,,
2728,988288,10912,0.009368988022491925,1.0,1.0,,,,,,,,,
2729,988612,10916,0.012081817411586818,1.0,1.0,0.09654893560267892,0.5,0.5,,,,,,
2730,989000,10920,0.009074047510668475,1.0,1.0,,,,,,,,,
2731,989356,10924,0.0101494688738815,1.0,1.0,,,,,,,,,
2732,989712,10928,0.0075896304866176064,1.0,1.0,,,,,,,,,
2733,990004,10932,0.00915024104557969,1.0,1.0,,,,,,,,,
2734,990328,10936,0.009400879452398824,1.0,1.0,,,,,,,,,
2735,990652,10940,0.01408573758832932,1.0,1.0,,,,,,,,,
2736,990976,10944,0.009708091654563034,1.0,1.0,,,,,,,,,
2737,991364,10948,0.01043819055180368,1.0,1.0,0.02601115043377002,1.0,1.0,,,,,,
2738,991688,10952,0.014929350492904286,1.0,1.0,,,,,,,,,
2739,992044,10956,0.008411726083392626,1.0,1.0,,,,,,,,,
2740,992336,10960,0.008814514049766388,1.0,1.0,,,,,,,,,
2741,992724,10964,0.010463250675898553,1.0,1.0,,,,,,,,,
2742,993080,10968,0.010952261398392941,1.0,1.0,,,,,,,,,
2743,993404,10972,0.010758325175229646,1.0,1.0,,,,,,,,,
2744,993760,10976,0.011000324722496844,1.0,1.0,,,,,,,,,
2745,994148,10980,0.00900134917640655,1.0,1.0,0.11208904978379951,0.5,0.5,,,,,,
2746,994568,10984,0.01088779218063493,1.0,1.0,,,,,,,,,
2747,994956,10988,0.009272377123569002,1.0,1.0,,,,,,,,,
2748,995344,10992,0.01083132034873571,1.0,1.0,,,,,,,,,
2749,995732,10996,0.007583096999120274,1.0,1.0,,,,,,,,,
2750,996152,11000,0.008235335634748252,1.0,1.0,,,,,,,,,
2751,996508,11004,0.00937083947659267,1.0,1.0,,,,,,,,,
2752,996864,11008,0.010247301572745922,1.0,1.0,,,,,,,,,
2753,997220,11012,0.009791523431532964,0.75,0.75,0.02834320973372468,0.75,0.75,,,,,,
2754,997672,11016,0.009735205407697055,1.0,1.0,,,,,,,,,
2755,998060,11020,0.009485210224115881,1.0,1.0,,,,,,,,,
2756,998384,11024,0.010555450553896622,1.0,1.0,,,,,,,,,
2757,998708,11028,0.007879054593954405,1.0,1.0,,,,,,,,,
2758,999032,11032,0.012280012127337116,0.75,0.75,,,,,,,,,
2759,999324,11036,0.009950626743881894,1.0,1.0,,,,,,,,,
2760,999680,11040,0.011690164804330317,0.75,0.75,,,,,,,,,
2761,1000100,11044,0.009292526291565401,1.0,1.0,0.019941030604747487,1.0,1.0,,,,,,
2762,1000456,11048,0.010778913135287215,1.0,1.0,,,,,,,,,
2763,1000716,11052,0.012055948519468621,1.0,1.0,,,,,,,,,
2764,1002032,11056,0.011681816448877197,1.0,1.0,,,,,,,,,
2765,1002484,11060,0.02552626875923494,0.75,0.75,,,,,,,,,
2766,1002840,11064,0.010834013660338681,1.0,1.0,,,,,,,,,
2767,1003196,11068,0.008933290020698264,1.0,1.0,,,,,,,,,
2768,1003488,11072,0.00925400978695427,1.0,1.0,,,,,,,,,
2769,1003844,11076,0.006224472073238116,1.0,1.0,0.14471264742296472,0.5,0.5,,,,,,
2770,1004168,11080,0.009441985865726015,1.0,1.0,,,,,,,,,
2771,1004460,11084,0.010159690258340539,1.0,1.0,,,,,,,,,
2772,1004784,11088,0.007794894766461867,1.0,1.0,,,,,,,,,
2773,1005140,11092,0.010459126699910526,1.0,1.0,,,,,,,,,
2774,1005496,11096,0.011811163211035038,1.0,1.0,,,,,,,,,
